date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-06-26 00:00:00+02:00,21.581249999999997,15.474999999999998,180.625,401.375,442.1875,24.71875,62.1125,948.7,223.4375,1.8937499999999998,6
2020-06-27 00:00:00+02:00,22.74117647058824,20.423529411764708,138.41176470588235,388.7647058823529,381.8235294117647,28.88235294117647,64.76470588235294,948.7352941176471,263.3529411764706,2.429411764705882,6
2020-06-28 00:00:00+02:00,21.9875,25.69375,193.625,313.6875,392.9375,30.66875,71.75625,950.0500000000001,261.3125,2.5687500000000005,6
2020-06-29 00:00:00+02:00,16.264705882352942,55.07058823529412,201.58823529411765,63.470588235294116,232.2941176470588,25.535294117647062,86.9470588235294,948.9470588235296,229.88235294117646,3.1411764705882357,6
2020-06-30 00:00:00+02:00,19.42941176470588,3.076470588235294,107.47058823529412,586.1764705882352,471.6470588235294,23.03529411764706,65.1058823529412,948.0647058823529,266.4117647058824,3.2588235294117647,6
2020-07-01 00:00:00+02:00,22.95,15.91875,135.0,465.8125,446.875,27.106250000000003,60.925000000000004,945.8937500000001,255.125,2.1,7
2020-07-02 00:00:00+02:00,20.1,51.30625,187.75,125.0,295.3125,30.849999999999998,79.30625,947.46875,275.875,2.8124999999999996,7
2020-07-03 00:00:00+02:00,16.97647058823529,42.617647058823515,222.35294117647058,89.05882352941177,274.2352941176471,21.870588235294118,76.87647058823529,952.3823529411765,295.29411764705884,1.6176470588235297,7
2020-07-04 00:00:00+02:00,19.388235294117646,7.764705882352939,184.35294117647058,431.11764705882354,426.1764705882353,20.988235294117647,66.41764705882353,953.5823529411766,273.3529411764706,1.6411764705882355,7
2020-07-05 00:00:00+02:00,21.911764705882348,2.6,91.94117647058823,593.0,467.1764705882353,28.764705882352942,65.36470588235295,951.8294117647062,266.1764705882353,3.8470588235294123,7
2020-07-06 00:00:00+02:00,16.594117647058823,35.30000000000001,194.8235294117647,158.64705882352942,267.94117647058823,23.94117647058824,75.64705882352939,950.1235294117647,280.1764705882353,4.152941176470589,7
2020-07-07 00:00:00+02:00,16.499999999999996,8.576470588235294,130.41176470588235,530.3529411764706,459.52941176470586,14.805882352941177,57.75882352941177,953.5176470588237,81.47058823529412,1.4294117647058822,7
2020-07-08 00:00:00+02:00,18.83125,9.149999999999999,99.625,568.875,492.6875,23.468750000000004,63.11249999999999,951.375,273.0625,3.4250000000000003,7
2020-07-09 00:00:00+02:00,21.58823529411765,6.452941176470588,132.8235294117647,501.8235294117647,429.7647058823529,27.694117647058828,64.96470588235294,951.1176470588238,265.6470588235294,2.241176470588235,7
2020-07-10 00:00:00+02:00,23.762499999999996,21.375,129.25,424.6875,421.875,28.825000000000003,59.449999999999996,947.7812500000001,265.5,3.8874999999999993,7
2020-07-11 00:00:00+02:00,14.9875,65.23125,147.4375,3.5,148.4375,24.625,88.54374999999999,954.6562500000001,232.5,1.5499999999999998,7
